id	type	woeId	label	wikiId	longitude	latitude	population	stateLabel	stateId	countryLabel	countryId	parentId
4f45d522	CountyAdminArea	12590015	Bailey County, Texas	Bailey_County,_Texas	-102.83122	34.06873	7000	Texas	0722e674	United States	f4aa12bb	0722e674
5a896d58	CountyAdminArea	12587804	Baker County, Florida	Baker_County,_Florida	-82.25433	30.36026	29210	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
848a4d45	CountyAdminArea	12587873	Baker County, Georgia	Baker_County,_Georgia	-84.39105	31.26369	3038	Georgia	713f340f	United States	f4aa12bb	713f340f
1b3283c8	CountyAdminArea	12589692	Baker County, Oregon	Baker_County,_Oregon	-117.65106	44.66808	16124	Oregon	e6c9dd69	United States	f4aa12bb	e6c9dd69
cded40c1	CountyAdminArea	12587488	Baldwin County, Alabama	Baldwin_County,_Alabama	-87.70876	30.7698	223234	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
4bddbd29	CountyAdminArea	12587874	Baldwin County, Georgia	Baldwin_County,_Georgia	-83.23848	33.05843	44890	Georgia	713f340f	United States	f4aa12bb	713f340f
278a5bda	CountyAdminArea|StateAdminArea	12602088	Balearic Islands	Balearic_Islands	2.91156	39.61353	841669			Spain	3e596022	3e596022
1d176b08	CountyAdminArea	12588479	Ballard County, Kentucky	Ballard_County,_Kentucky	-88.9992	37.07273	7888	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
33a86d54	CityTown|CountyAdminArea	12588679	Baltimore	Baltimore	-76.62022	39.30479	593490	Maryland	9a2d1dc0	United States	f4aa12bb	9a2d1dc0
e21fad7e	CountyAdminArea	12588678	Baltimore County, Maryland	Baltimore_County,_Maryland	-76.6136	39.45827	827370	Maryland	9a2d1dc0	United States	f4aa12bb	9a2d1dc0
2c1baf90	CountyAdminArea	12589804	Bamberg County, South Carolina	Bamberg_County,_South_Carolina	-81.01293	33.23277	14066	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
057625a9	CountyAdminArea	12590016	Bandera County, Texas	Bandera_County,_Texas	-99.19119	29.72963	23112	Texas	0722e674	United States	f4aa12bb	0722e674
6b8e11b0	Country	23424759	Bangladesh	Bangladesh	90.3509	23.68745	161356039					1713c6c2
d85e0afb	CountyAdminArea	12587875	Banks County, Georgia	Banks_County,_Georgia	-83.50365	34.34463	19234	Georgia	713f340f	United States	f4aa12bb	713f340f
8f561863	CountyAdminArea	12589141	Banner County, Nebraska	Banner_County,_Nebraska	-103.71006	41.54641	745	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
afa8f0b7	CountyAdminArea	12588036	Bannock County, Idaho	Bannock_County,_Idaho	-112.31388	42.6394	87808	Idaho	342f5b41	United States	f4aa12bb	342f5b41
4804f4e1	CountyAdminArea	12588720	Baraga County, Michigan	Baraga_County,_Michigan	-88.33535	46.69334	8209	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
983f3b99	Country|Island	23424754	Barbados	Barbados	-59.53465	13.18355	286641					1713c6c2
7a174ca6	CountyAdminArea	12588374	Barber County, Kansas	Barber_County,_Kansas	-98.67986	37.23458	4427	Kansas	2d125485	United States	f4aa12bb	2d125485
a08327ad	CountyAdminArea	12587489	Barbour County, Alabama	Barbour_County,_Alabama	-85.39843	31.88278	24686	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
e381aee9	CountyAdminArea	12590479	Barbour County, West Virginia	Barbour_County,_West_Virginia	-80.01793	39.12521	16441	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
ebbf2812	CityTown		Barcelos, Portugal	Barcelos,_Portugal	-8.616667	41.516666						
ef3cc28f	CountyAdminArea	12589475	Barnes County, North Dakota	Barnes_County,_North_Dakota	-98.07452	46.9356	10415	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
879c2aab	CountyAdminArea	12588700	Barnstable County, Massachusetts	Barnstable_County,_Massachusetts	-69.97465	41.79861	212990	Massachusetts	b31300a2	United States	f4aa12bb	b31300a2
b195306f	CountyAdminArea	12589805	Barnwell County, South Carolina	Barnwell_County,_South_Carolina	-81.48269	33.29176	20866	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
f9dcb43d	CityTown	737014	Barreiro, Portugal	Barreiro,_Portugal	-9.07742	38.66136	86346	Setúbal	5bd8731f	Portugal	a2222b56	5bd8731f
1b9cd672	CountyAdminArea	12588480	Barren County, Kentucky	Barren_County,_Kentucky	-85.95783	36.94626	44249	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
54686d98	CountyAdminArea	12590536	Barron County, Wisconsin	Barron_County,_Wisconsin	-91.84818	45.42336	45244	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
abe096e7	CountyAdminArea	12587876	Barrow County, Georgia	Barrow_County,_Georgia	-83.70319	34.01122	83240	Georgia	713f340f	United States	f4aa12bb	713f340f
2c37a8f3	CountyAdminArea	12588721	Barry County, Michigan	Barry_County,_Michigan	-85.30853	42.59522	61550	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
61c25ef7	CountyAdminArea	12588970	Barry County, Missouri	Barry_County,_Missouri	-93.82554	36.71517	35789	Missouri	2fa59461	United States	f4aa12bb	2fa59461
2731a36f	CountyAdminArea	12588182	Bartholomew County, Indiana	Bartholomew_County,_Indiana	-85.88509	39.193	83779	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
87d9750d	CountyAdminArea	12588375	Barton County, Kansas	Barton_County,_Kansas	-98.75645	38.47885	25779	Kansas	2d125485	United States	f4aa12bb	2d125485
2abf58b1	CountyAdminArea	12588971	Barton County, Missouri	Barton_County,_Missouri	-94.34567	37.50142	11754	Missouri	2fa59461	United States	f4aa12bb	2fa59461
68b0a872	CountyAdminArea	12587877	Bartow County, Georgia	Bartow_County,_Georgia	-84.84587	34.24408	107738	Georgia	713f340f	United States	f4aa12bb	713f340f
e3c4194d	StateAdminArea	7153331	Basilicata	Basilicata	16.102	40.5168	595727			Italy	09edd772	09edd772
cbfae498	StateAdminArea	12578037	Basque Country (autonomous community)	Basque_Country_(autonomous_community)	-2.58927	42.96392	2189534			Spain	3e596022	3e596022
74952e8d	CountyAdminArea	12590017	Bastrop County, Texas	Bastrop_County,_Texas	-97.33665	30.10304	88723	Texas	0722e674	United States	f4aa12bb	0722e674
f7a2d29d	CityTown	737100	Batalha, Portugal	Batalha,_Portugal	-8.82439	39.65805	13280			Portugal	a2222b56	a2222b56
a5ce0868	CountyAdminArea	12588972	Bates County, Missouri	Bates_County,_Missouri	-94.33206	38.25172	16172	Missouri	2fa59461	United States	f4aa12bb	2fa59461
86f07a3b	CountyAdminArea	12588481	Bath County, Kentucky	Bath_County,_Kentucky	-83.72155	38.14762	12500	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
7ab4f00f	CountyAdminArea	12590313	Bath County, Virginia	Bath_County,_Virginia	-79.74671	38.0523	4147	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
68cc1562	CityTown|StateAdminArea	2345482	Bavaria	Bavaria	11.40799	48.9172	13076721			Germany	e9f374b9	e9f374b9
572179bf	CountyAdminArea	12587597	Baxter County, Arkansas	Baxter_County,_Arkansas	-92.37291	36.23629	41932	Arkansas	23c77423	United States	f4aa12bb	23c77423
d3a4fb9b	CountyAdminArea	12587805	Bay County, Florida	Bay_County,_Florida	-85.69019	30.29818	174705	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
7a89a4fa	CountyAdminArea	12588722	Bay County, Michigan	Bay_County,_Michigan	-84.0558	43.73833	103126	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
77610275	StateAdminArea	15021753	Bay of Plenty	Bay_of_Plenty	176.82452	-38.15894	277200			New Zealand	62c55b61	62c55b61
5f7d7f84	CountyAdminArea	12590537	Bayfield County, Wisconsin	Bayfield_County,_Wisconsin	-91.15248	46.55853	15036	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
2f89c5f4	CountyAdminArea	12590018	Baylor County, Texas	Baylor_County,_Texas	-99.21415	33.61581	3509	Texas	0722e674	United States	f4aa12bb	0722e674
fe8b7791	CountyAdminArea	12589847	Beadle County, South Dakota	Beadle_County,_South_Dakota	-98.27944	44.41438	18453	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
f15ee56a	CountyAdminArea	12588037	Bear Lake County, Idaho	Bear_Lake_County,_Idaho	-111.34133	42.30143	6125	Idaho	342f5b41	United States	f4aa12bb	342f5b41
9a3f4b63	CountyAdminArea	12589380	Beaufort County, North Carolina	Beaufort_County,_North_Carolina	-76.83372	35.56365	46994	North Carolina	2a863897	United States	f4aa12bb	2a863897
73b6dd2f	CountyAdminArea	12589806	Beaufort County, South Carolina	Beaufort_County,_South_Carolina	-80.64768	32.47989	192122	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
0957f015	CountyAdminArea	12588601	Beauregard Parish, Louisiana	Beauregard_Parish,_Louisiana	-93.35932	30.64296	37497	Louisiana	d8434284	United States	f4aa12bb	d8434284
388b2ef6	CountyAdminArea	12589618	Beaver County, Oklahoma	Beaver_County,_Oklahoma	-100.47833	36.75102	5311	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
9bbfc7b8	CountyAdminArea	12589731	Beaver County, Pennsylvania	Beaver_County,_Pennsylvania	-80.33185	40.66582	163929	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
54b10a0c	CountyAdminArea	12590261	Beaver County, Utah	Beaver_County,_Utah	-113.19289	38.36073	6710	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
4dd24ce0	CountyAdminArea	12589081	Beaverhead County, Montana	Beaverhead_County,_Montana	-112.7008	45.14945	9453	Montana	50f779e5	United States	f4aa12bb	50f779e5
11fbabf2	CountyAdminArea	12588799	Becker County, Minnesota	Becker_County,_Minnesota	-95.67833	46.93399	34423	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
50eb01eb	CountyAdminArea	12589619	Beckham County, Oklahoma	Beckham_County,_Oklahoma	-99.68023	35.26933	21859	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
4cd74eff	CountyAdminArea	12589732	Bedford County, Pennsylvania	Bedford_County,_Pennsylvania	-78.47142	40.02472	47888	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
8db63a05	CountyAdminArea	12589913	Bedford County, Tennessee	Bedford_County,_Tennessee	-86.45017	35.5108	49713	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
c4434c32	CountyAdminArea	12590314	Bedford County, Virginia	Bedford_County,_Virginia	-79.5214	37.312	78997	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
1ef48a2c	CountyAdminArea	12590019	Bee County, Texas	Bee_County,_Texas	-97.73263	28.4245	32565	Texas	0722e674	United States	f4aa12bb	0722e674
4c5129bd	Country	23424765	Belarus	Belarus	27.97375	53.71105	9483499					1713c6c2
aac24493	Country	23424757	Belgium	Belgium	4.47684	50.50101	11433256					1713c6c2
212d7fbd	Country	23424760	Belize	Belize	-88.65284	17.19292	383071					1713c6c2
74849d8a	CountyAdminArea	12589248	Belknap County, New Hampshire	Belknap_County,_New_Hampshire	-71.44537	43.52286	61303	New Hampshire	f51b0193	United States	f4aa12bb	f51b0193
153a7437	CountyAdminArea	12588482	Bell County, Kentucky	Bell_County,_Kentucky	-83.7084	36.76908	26032	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
ba1e97d4	CountyAdminArea	12590020	Bell County, Texas	Bell_County,_Texas	-97.49185	31.03624	362924	Texas	0722e674	United States	f4aa12bb	0722e674
3cde3168	CountyAdminArea	12589533	Belmont County, Ohio	Belmont_County,_Ohio	-80.96974	40.01134	67006	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
59fb6f90	CountyAdminArea	12588800	Beltrami County, Minnesota	Beltrami_County,_Minnesota	-95.00827	47.97485	47188	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
657432b0	CountyAdminArea	12587878	Ben Hill County, Georgia	Ben_Hill_County,_Georgia	-83.2401	31.75183	16700	Georgia	713f340f	United States	f4aa12bb	713f340f
b5c525c3	CityTown	737191	Benavente, Portugal	Benavente,_Portugal	-8.80847	38.98127	18158	Santarém, Portugal	9f5562f7	Portugal	a2222b56	9f5562f7
afffe570	CountyAdminArea	12588038	Benewah County, Idaho	Benewah_County,_Idaho	-116.68224	47.21828	9298	Idaho	342f5b41	United States	f4aa12bb	342f5b41
a2130d16	Country	23424764	Benin	Benin	2.31313	9.32204	11485048					1713c6c2
72224c6b	CountyAdminArea	12589848	Bennett County, South Dakota	Bennett_County,_South_Dakota	-101.66927	43.19301	3365	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
28215fb4	CountyAdminArea	12590291	Bennington County, Vermont	Bennington_County,_Vermont	-73.05509	43.02669	35470	Vermont	351cf73c	United States	f4aa12bb	351cf73c
483b84e7	CountyAdminArea	12589476	Benson County, North Dakota	Benson_County,_North_Dakota	-99.18683	48.10872	6832	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
c7c09883	CountyAdminArea	12587733	Bent County, Colorado	Bent_County,_Colorado	-103.07248	37.95553	5577	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
906d924e	CountyAdminArea	12587598	Benton County, Arkansas	Benton_County,_Arkansas	-94.24282	36.29944	279141	Arkansas	23c77423	United States	f4aa12bb	23c77423
68b65b21	CountyAdminArea	12588183	Benton County, Indiana	Benton_County,_Indiana	-87.31006	40.60629	8748	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
d977e941	CountyAdminArea	12588277	Benton County, Iowa	Benton_County,_Iowa	-92.06519	42.0803	25645	Iowa	12a2001f	United States	f4aa12bb	12a2001f
bfcf4c0e	CountyAdminArea	12588801	Benton County, Minnesota	Benton_County,_Minnesota	-94.05612	45.69161	40889	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
26cf4707	CountyAdminArea	12588888	Benton County, Mississippi	Benton_County,_Mississippi	-89.18488	34.78884	8259	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
d1202a5d	CountyAdminArea	12588973	Benton County, Missouri	Benton_County,_Missouri	-93.2914	38.29885	19443	Missouri	2fa59461	United States	f4aa12bb	2fa59461
b609735a	CountyAdminArea	12589693	Benton County, Oregon	Benton_County,_Oregon	-123.44498	44.49888	93053	Oregon	e6c9dd69	United States	f4aa12bb	e6c9dd69
e83ec109	CountyAdminArea	12589914	Benton County, Tennessee	Benton_County,_Tennessee	-88.07037	36.0859	16160	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
748bac00	CountyAdminArea	12590442	Benton County, Washington	Benton_County,_Washington	-119.40862	46.28166	204390	Washington	4211c98d	United States	f4aa12bb	4211c98d
36de78f2	CountyAdminArea	12588723	Benzie County, Michigan	Benzie_County,_Michigan	-86.03707	44.64583	17766	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
506a394f	CountyAdminArea	12589259	Bergen County, New Jersey	Bergen_County,_New_Jersey	-74.08317	40.94757	932202	New Jersey	8fdbe72c	United States	f4aa12bb	8fdbe72c
64f3b93a	CountyAdminArea	12589807	Berkeley County, South Carolina	Berkeley_County,_South_Carolina	-79.90424	33.16443	227907	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
88b4d2cb	CountyAdminArea	12590480	Berkeley County, West Virginia	Berkeley_County,_West_Virginia	-78.02594	39.4427	119171	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
c3ecce11	CountyAdminArea	12589733	Berks County, Pennsylvania	Berks_County,_Pennsylvania	-75.98492	40.40704	421164	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
84d7be32	CountyAdminArea	12588701	Berkshire County, Massachusetts	Berkshire_County,_Massachusetts	-73.2284	42.3928	124944	Massachusetts	b31300a2	United States	f4aa12bb	b31300a2
8f94e6b2	CityTown	638242	Berlin	Berlin	13.42487	52.51607	3769495			Germany	e9f374b9	e9f374b9
d5ba2689	Country|Island	23424756	Bermuda	Bermuda	-64.78547	32.3031	63973					1713c6c2
c21ca85a	CountyAdminArea	12589279	Bernalillo County, New Mexico	Bernalillo_County,_New_Mexico	-106.6738	35.04432	679121	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
1425c5ca	CountyAdminArea	12587879	Berrien County, Georgia	Berrien_County,_Georgia	-83.23638	31.2507	19397	Georgia	713f340f	United States	f4aa12bb	713f340f
55fdcea7	CountyAdminArea	12588724	Berrien County, Michigan	Berrien_County,_Michigan	-86.52388	42.00151	153401	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
552b32ad	CountyAdminArea	12589381	Bertie County, North Carolina	Bertie_County,_North_Carolina	-77.00474	36.0294	18947	North Carolina	2a863897	United States	f4aa12bb	2a863897
706e8e76	CountyAdminArea	12587557	Bethel Census Area, Alaska	Bethel_Census_Area,_Alaska	-162.31535	60.39567	18386	Alaska	b73c0248	United States	f4aa12bb	b73c0248
5b01eec0	CountyAdminArea	12590021	Bexar County, Texas	Bexar_County,_Texas	-98.46171	29.43756	2003554	Texas	0722e674	United States	f4aa12bb	0722e674
47171281	Country	23424770	Bhutan	Bhutan	90.44227	27.5155	754394					1713c6c2
73c95466	CountyAdminArea	12587490	Bibb County, Alabama	Bibb_County,_Alabama	-87.14917	33.03914	22394	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
8ce601b4	CountyAdminArea	12587880	Bibb County, Georgia	Bibb_County,_Georgia	-83.69112	32.80624	153159	Georgia	713f340f	United States	f4aa12bb	713f340f
202f8ad4	CountyAdminArea	12588602	Bienville Parish, Louisiana	Bienville_Parish,_Louisiana	-93.10122	32.36619	13241	Louisiana	d8434284	United States	f4aa12bb	d8434284
a760cbf2	CountyAdminArea	12589082	Big Horn County, Montana	Big_Horn_County,_Montana	-107.48178	45.51872	13319	Montana	50f779e5	United States	f4aa12bb	50f779e5
e2a27b3d	CountyAdminArea	12590607	Big Horn County, Wyoming	Big_Horn_County,_Wyoming	-107.88353	44.58355	11790	Wyoming	fa783aae	United States	f4aa12bb	fa783aae
44a876e1	CountyAdminArea	12588802	Big Stone County, Minnesota	Big_Stone_County,_Minnesota	-96.4696	45.38139	4991	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
7ce4d59e	StateAdminArea	2345742	Bihar	Bihar	85.80107	25.90313	82878796			India	beea9395	beea9395
48627624	CountyAdminArea	12589477	Billings County, North Dakota	Billings_County,_North_Dakota	-103.34998	46.97945	928	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
77086ff2	CountyAdminArea	12588039	Bingham County, Idaho	Bingham_County,_Idaho	-112.29798	43.24477	46811	Idaho	342f5b41	United States	f4aa12bb	342f5b41
1b6e322f	StateAdminArea		Biobío Region	Biob%C3%ADo_Region	-73.05	-36.833332	1557414			Chile	56d89b84	56d89b84
2dd82b0b	CountyAdminArea	12588278	Black Hawk County, Iowa	Black_Hawk_County,_Iowa	-92.30928	42.46976	131228	Iowa	12a2001f	United States	f4aa12bb	12a2001f
2796d278	CountyAdminArea	12588184	Blackford County, Indiana	Blackford_County,_Indiana	-85.3238	40.47276	11758	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
c99d04a5	CountyAdminArea	12589382	Bladen County, North Carolina	Bladen_County,_North_Carolina	-78.53924	34.61176	32722	North Carolina	2a863897	United States	f4aa12bb	2a863897
0d26a66b	CountyAdminArea	12588040	Blaine County, Idaho	Blaine_County,_Idaho	-114.00197	43.30445	23021	Idaho	342f5b41	United States	f4aa12bb	342f5b41
d4928e19	CountyAdminArea	12589083	Blaine County, Montana	Blaine_County,_Montana	-108.894	48.36019	6681	Montana	50f779e5	United States	f4aa12bb	50f779e5
74506cc7	CountyAdminArea	12589142	Blaine County, Nebraska	Blaine_County,_Nebraska	-99.97719	41.91246	465	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
16fabc86	CountyAdminArea	12589620	Blaine County, Oklahoma	Blaine_County,_Oklahoma	-98.42184	35.85844	9429	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
4c7884f2	CountyAdminArea	12589734	Blair County, Pennsylvania	Blair_County,_Pennsylvania	-78.34415	40.49343	121829	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
84127251	CountyAdminArea	12590022	Blanco County, Texas	Blanco_County,_Texas	-98.35857	30.21996	11931	Texas	0722e674	United States	f4aa12bb	0722e674
e6ab85da	CountyAdminArea	12590316	Bland County, Virginia	Bland_County,_Virginia	-81.15846	37.12743	6280	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
7724431b	CountyAdminArea	12587881	Bleckley County, Georgia	Bleckley_County,_Georgia	-83.31853	32.42838	12873	Georgia	713f340f	United States	f4aa12bb	713f340f
714b083d	CountyAdminArea	12589915	Bledsoe County, Tennessee	Bledsoe_County,_Tennessee	-85.17616	35.56298	15064	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
55b809f9	CountyAdminArea|StateAdminArea		Blekinge County	Blekinge_County	14.381104	56.24335	159367			Sweden	dc88bbf0	dc88bbf0
9165ffc8	CountyAdminArea	12587491	Blount County, Alabama	Blount_County,_Alabama	-86.63345	34.01276	57826	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
f6cce9e7	CountyAdminArea	12589916	Blount County, Tennessee	Blount_County,_Tennessee	-83.92556	35.67384	133088	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
cecd0562	CountyAdminArea	12588803	Blue Earth County, Minnesota	Blue_Earth_County,_Minnesota	-94.06955	44.05646	67653	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
